,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,EE,LV,LV,LT,LT,AT,AT,BE,BE,DE-LU,DE-LU,FR,FR,NL,NL
19-12-2020,11 - 12,"17,47","17,05","17,05","18,67","18,67","21,30","18,67","18,67","18,67","18,67","18,67","14,95","14,95","14,95","21,30",,"21,30",,"68,80",,"49,93",,"35,25",,"33,32",,"36,21",,"36,50",
19-12-2020,12 - 13,"17,27","16,91","16,91","18,75","18,75","19,97","18,75","18,75","18,75","18,75","18,75","14,73","14,73","14,73","19,97",,"19,97",,"68,12",,"39,06",,"41,02",,"34,14",,"42,93",,"44,00",
19-12-2020,13 - 14,"17,29","16,76","16,76","18,71","18,71","25,04","18,71","18,71","18,71","18,71","18,71","14,61","14,61","14,61","25,04",,"25,04",,"67,62",,"39,05",,"36,50",,"31,24",,"37,66",,"40,00",
19-12-2020,14 - 15,"17,33","16,73","16,73","18,74","18,74","25,08","18,74","18,74","18,74","18,74","18,74","14,64","14,64","14,64","25,08",,"25,08",,"67,38",,"47,91",,"36,50",,"30,77",,"36,70",,"40,66",
19-12-2020,15 - 16,"17,54","16,91","16,91","19,15","19,15","23,34","19,15","19,15","19,15","19,15","19,15","14,84","14,84","14,84","55,54",,"55,54",,"68,81",,"52,79",,"39,90",,"34,18",,"40,59",,"39,90",
19-12-2020,16 - 17,"17,96","17,01","17,01","20,01","20,01","25,10","20,01","20,01","20,01","20,01","20,01","14,86","14,86","14,86","55,60",,"55,60",,"69,50",,"56,31",,"45,83",,"38,67",,"45,83",,"45,83",
19-12-2020,17 - 18,"18,39","16,88","16,88","20,67","20,67","25,27","20,67","20,67","20,67","20,67","20,67","14,66","14,66","14,66","55,51",,"55,51",,"68,10",,"59,93",,"50,55",,"39,25",,"50,55",,"57,77",
19-12-2020,18 - 19,"17,77","17,13","17,13","19,70","19,70","25,21","19,70","19,70","19,70","19,70","19,70","14,52","14,52","14,52","55,52",,"55,52",,"63,03",,"56,78",,"52,56",,"44,43",,"53,16",,"60,00",
19-12-2020,19 - 20,"17,03","16,88","16,88","18,23","18,23","18,23","18,23","18,23","18,23","18,23","18,23","13,80","13,80","13,80","18,23",,"18,23",,"18,23",,"57,28",,"56,10",,"39,28",,"52,27",,"63,14",
19-12-2020,20 - 21,"15,92","16,59","16,59","16,59","16,59","16,59","16,59","16,59","16,59","16,59","16,59","13,53","13,53","13,53","16,59",,"16,59",,"16,59",,"53,68",,"45,21",,"31,35",,"53,37",,"41,00",
19-12-2020,21 - 22,"15,69","16,26","16,26","16,26","16,26","16,26","16,26","16,26","16,26","16,26","16,26","13,85","13,85","13,85","16,26",,"16,26",,"16,26",,"52,74",,"37,13",,"30,76",,"38,94",,"42,19",
19-12-2020,22 - 23,"15,22","15,77","15,77","15,77","15,77","15,77","15,77","15,77","15,77","15,77","15,77","13,63","13,63","13,63","15,77",,"15,77",,"15,77",,"39,07",,"45,40",,"34,14",,"48,68",,"51,50",
19-12-2020,23 - 00,"13,65","13,92","13,92","13,92","13,92","13,92","13,92","13,92","13,92","13,92","13,92","13,50","13,50","13,50","13,92",,"13,92",,"13,92",,"36,83",,"28,73",,"34,01",,"45,31",,"42,70",
20-12-2020,00 - 01,"13,00","13,02","13,02","13,02","13,02","13,02","13,02","13,02","13,02","13,02","13,02","13,02","13,02","13,02","13,02",,"13,02",,"13,02",,"35,08",,"38,34",,"30,58",,"40,19",,"49,02",
20-12-2020,01 - 02,"12,04","12,07","12,07","12,07","12,07","12,07","12,07","12,07","12,07","12,07","12,07","12,07","12,07","12,07","12,07",,"12,07",,"12,07",,"35,09",,"32,00",,"31,73",,"36,14",,"39,15",
20-12-2020,02 - 03,"11,79","11,81","11,81","11,81","11,81","11,81","11,81","11,81","11,81","11,81","11,81","11,81","11,81","11,81","11,81",,"11,81",,"11,81",,"35,06",,"34,23",,"34,08",,"35,89",,"37,32",
20-12-2020,03 - 04,"11,65","11,69","11,69","11,69","11,69","11,69","11,69","11,69","11,69","11,69","11,69","11,69","11,69","11,69","11,69",,"11,69",,"11,69",,"35,03",,"29,50",,"29,96",,"29,50",,"29,96",
20-12-2020,04 - 05,"11,79","11,81","11,81","11,81","11,81","11,81","11,81","11,81","11,81","11,81","11,81","11,81","11,81","11,81","11,81",,"11,81",,"11,81",,"35,04",,"29,55",,"29,85",,"29,55",,"29,85",
20-12-2020,05 - 06,"11,98","12,01","12,01","12,01","12,01","12,01","12,01","12,01","12,01","12,01","12,01","12,01","12,01","12,01","12,01",,"12,01",,"12,01",,"35,51",,"28,99",,"29,73",,"29,01",,"29,73",
20-12-2020,06 - 07,"12,53","12,32","12,32","12,32","12,32","12,32","12,32","12,32","12,32","12,32","12,32","12,32","12,32","12,32","12,32",,"12,32",,"12,32",,"35,06",,"31,69",,"32,14",,"31,62",,"31,76",
20-12-2020,07 - 08,"12,70","12,68","12,68","12,68","12,68","12,68","12,68","12,68","12,68","12,68","12,68","12,68","12,68","12,68","12,68",,"12,68",,"12,68",,"41,84",,"32,01",,"31,99",,"32,51",,"31,82",
20-12-2020,08 - 09,"13,25","13,25","13,25","13,25","13,25","13,25","13,25","13,25","13,25","13,25","13,25","13,25","13,25","13,25","13,25",,"13,25",,"13,25",,"42,10",,"36,54",,"36,98",,"37,87",,"36,98",
20-12-2020,09 - 10,"14,28","14,69","14,69","14,69","14,69","14,69","14,69","14,69","14,69","14,69","14,69","13,39","13,39","13,39","14,69",,"14,69",,"14,69",,"45,19",,"45,19",,"45,19",,"45,19",,"45,19",
20-12-2020,10 - 11,"15,37","14,95","14,95","17,13","17,13","17,13","17,13","17,13","17,13","17,13","17,13","13,48","13,48","13,48","52,75",,"52,75",,"52,75",,"52,80",,"41,45",,"43,49",,"46,05",,"42,34",
20-12-2020,11 - 12,"15,94","14,92","14,92","17,97","20,58","17,97","20,58","20,58","17,97","17,97","17,97","13,54","13,54","13,54","50,82",,"50,82",,"50,82",,"52,78",,"42,09",,"43,95",,"46,51",,"42,74",
20-12-2020,12 - 13,"15,83","14,67","14,67","17,87","23,80","17,87","23,80","23,80","17,87","17,87","17,87","13,58","13,58","13,58","53,17",,"53,17",,"53,17",,"48,29",,"48,29",,"48,29",,"48,29",,"48,29",
20-12-2020,13 - 14,"15,37","14,56","14,56","17,25","23,89","17,25","23,89","23,89","17,25","17,25","17,25","13,79","13,79","13,79","53,18",,"53,18",,"53,18",,"45,10",,"45,10",,"45,10",,"45,10",,"45,10",
20-12-2020,14 - 15,"15,98","14,61","14,61","18,24","23,20","18,24","23,20","23,20","18,24","18,24","18,24","14,18","14,18","14,18","53,18",,"53,18",,"53,18",,"44,85",,"42,59",,"42,90",,"42,90",,"42,59",
20-12-2020,15 - 16,"16,84","14,47","14,47","18,92","23,80","18,92","23,80","23,80","18,92","18,92","18,92","14,02","14,02","14,02","52,20",,"52,20",,"52,20",,"46,85",,"41,70",,"42,68",,"42,55",,"41,70",
20-12-2020,16 - 17,"17,09","14,51","14,51","19,06","43,84","19,06","23,91","43,84","19,06","19,06","19,06","13,86","13,86","13,86","53,12",,"53,12",,"57,05",,"53,35",,"44,29",,"44,91",,"44,31",,"44,29",
20-12-2020,17 - 18,"17,29","14,50","14,50","19,43","49,09","19,43","47,80","49,09","19,43","19,43","19,43","13,99","13,99","13,99","19,43",,"19,43",,"55,13",,"50,33",,"50,30",,"50,30",,"50,30",,"50,30",
20-12-2020,18 - 19,"17,06","14,67","14,67","18,94","23,91","18,94","23,91","23,91","18,94","18,94","18,94","13,59","13,59","13,59","53,19",,"53,19",,"54,75",,"53,00",,"51,94",,"52,14",,"52,49",,"51,94",
20-12-2020,19 - 20,"16,30","14,76","14,76","18,26","20,05","18,26","20,05","20,05","18,26","18,26","18,26","13,51","13,51","13,51","53,12",,"53,12",,"53,12",,"52,81",,"52,67",,"46,09",,"52,81",,"39,90",
20-12-2020,20 - 21,"15,32","14,86","14,86","16,20","16,20","16,20","16,20","16,20","16,20","16,20","16,20","13,48","13,48","13,48","54,79",,"54,79",,"54,79",,"49,96",,"51,94",,"45,24",,"49,96",,"39,38",
20-12-2020,21 - 22,"15,23","14,77","14,77","15,97","15,97","15,97","15,97","15,97","15,97","15,97","15,97","14,63","14,63","14,63","50,29",,"50,29",,"50,29",,"46,90",,"40,12",,"40,13",,"40,44",,"40,00",
